timestamp(ms),AccelX,AccelY,AccelZ,AccelXExp,AccelYExp,AccelZExp,
"1701189649.528","-292",,,,,,
"1701189649.529",,"2277","534","-259","2229","487",
"1701189649.609","-27",,,,,,
"1701189649.61",,"2972","721","-18","2942","696",
"1701189649.69","-644",,,,,,
"1701189649.691",,"2979","49","-562","2962","73",
"1701189649.77","-334",,,,,,
"1701189649.771",,"2760","890","-371","2697","752",
"1701189649.85","368",,,,,,
"1701189649.851",,"1594","262","336","1607","261",
"1701189649.931","-583",,,,,,
"1701189649.932",,"-235","94","-515","-154","99",
"1701189650.012","741",,,,,,
"1701189650.013",,"2621","1650","665","2444","1635",
"1701189650.094","-1019","2510","25","-865","2587","197",
"1701189650.174","-911","1116","241","-851",,,
"1701189650.175",,,,,"1378","265",
"1701189650.255","345","2809","386","290","2786","346",
"1701189650.336","-323","1034","262","-249","1119","278",
"1701189650.417","-68","1385","-53","-73","1400","-27",
"1701189650.498","18","2153","275","2","2099","284",
"1701189650.577","-97","2822","949","-47","2788","893",
"1701189650.658","-246","3109","236","-221","3056","239",
"1701189650.739","-595","3069","815","-643","3012","676",
"1701189650.82","441",,,,,,
"1701189650.821",,"1828","240","381","1810","232",
"1701189650.9","-506","-297","-36","-435","-201","-35",
"1701189650.981","782","2672","1724","723","2466","1739",
"1701189651.062","-1318","3434","-56","-1180","3408","283",
"1701189651.143","-838","1421","-192","-805",,,
"1701189651.144",,,,,"1600","-100",
"1701189651.23","530","2456","359","468","2521","318",
"1701189651.303","-305","1143","279","-242","1179","260",
"1701189651.384","-84","1366","169","-84","1376","159",
"1701189651.463","-124",,,,,,
"1701189651.464",,"2151","345","-114","2097","340",
"1701189651.542","-161",,,,,,
"1701189651.543",,"2994","790","-111","2956","747",
"1701189651.624","-432","3007","110","-390","2988","125",
"1701189651.706","-557","2806","764","-572","2763","665",
"1701189651.787","451",,,,,,
"1701189651.788",,"1681","317","392","1677","298",
"1701189651.867","-679",,,,,,
"1701189651.868",,"-239","-131","-595","-149","-125",
"1701189651.949","486","2368","1966","423","2241","1853",
"1701189652.03","-1208","4175","-78","-975","4049","315",
"1701189652.11","-1158",,,,,,
"1701189652.111",,"1663","-383","-1100","1726","-255",
"1701189652.192","409","2343","442","350","2417","379",
"1701189652.281","48","1381","-117","56","1384","-89",
"1701189652.353","-164","1395","354","-163","1409","330",
"1701189652.432","41","2320","566","52","2246","520",
"1701189652.515","64","2755","529","71","2751","554",
"1701189652.595","-554","2982","-96",,,,
"1701189652.596",,,,"-511","2970","-56",
"1701189652.676","-402","2595","755","-392",,,
"1701189652.677",,,,,"2588","656",
"1701189652.757","327","1388","76","288","1439","110",
"1701189652.838","-457","-348","91","-416","-275",,
"1701189652.839",,,,,,"95",
"1701189652.919","706","3387","2245","640","3075","2087",
"1701189653","-1502","4302","423","-1159",,,
"1701189653.001",,,,,"4103","760",
"1701189653.081","-850","1850","-385","-803","1914","-278",
"1701189653.162","337","2001","232","307",,,
"1701189653.163",,,,,"2086","199",
"1701189653.242","-151","1516","219","-114",,,
"1701189653.243",,,,,"1463","202",
"1701189653.323","-52","1395","288","-72","1401","264",
"1701189653.404","390","2541","542","357","2447","516",
"1701189653.485","90","2825","552","95","2830","578",
"1701189653.566","-698","2915","-159","-655","2940","-114",
"1701189653.647","-154","2133","478","-167","2229","481",
"1701189653.728","274","1362","24","253","1370","42",
"1701189653.807","-223",,,,,,
"1701189653.808",,"-227","360","-216","-176","325",
"1701189653.889","825","3062","2603","748","2808","2367",
"1701189653.969","-1004","1781","730","-1014","2088","678",
"1701189654.049","3","3958","-322","-114","3676","-290",
"1701189654.13","227","1173","-59","236","1361","-21",
"1701189654.211","-131","1519","1","-155","1496","34",
"1701189654.292","-2","1318","276","-16","1327","271",
"1701189654.371","270","2559","594","251","2501","571",
"1701189654.452","201","3003","489","191",,,
"1701189654.453",,,,,"2997","520",
"1701189654.532","-936","3012","-264","-874","3020","-228",
"1701189654.613","-125","1966","477","-152","2057",,
"1701189654.614",,,,,,"474",
"1701189654.694","192","877","-148","184","923","-116",
"1701189654.776","-317","-46","280",,,,
"1701189654.777",,,,"-317","-30","259",
"1701189654.857","731","3822","2431","682","3462","2268",
"1701189654.938","-1031","4592","615","-869","4040","637",
"1701189655.018","-776","2562","-193","-785","2535",,
"1701189655.019",,,,,,"-141",
"1701189655.098","376","1534","77","323","1648","74",
"1701189655.177","-224","1523","92","-210","1490","104",
"1701189655.258","-127","1403","539","-112","1406",,
"1701189655.259",,,,,,"470",
"1701189655.337","534","2490","577","474","2425","578",
"1701189655.418","40","3266","452","38","3229","472",
"1701189655.499","-1044","2934","-290","-978","2962",,
"1701189655.5",,,,,,"-245",
"1701189655.58","-10","2065","375",,,,
"1701189655.581",,,,"-72","2153","414",
"1701189655.661","87","634","-256","103","708","-211",
"1701189655.742","-65","29","813","-92","37","727",
"1701189655.821","686","2717","2201","660","2589","2091",
"1701189655.917","-699","2443","821","-837","2505","686",
"1701189655.981","-117","3273","-276","-165","3178","-213",
"1701189656.062","230","1319","275","218","1465","258",
"1701189656.143","-22","1458","-86","-56","1423","-52",
"1701189656.223","8","1402",,,,,
"1701189656.224",,,"285","0","1412","283",
"1701189656.305","207",,,,,,
"1701189656.306",,"2573","593","178","2537","585",
"1701189656.386","153","2673","478","129","2713","520",
"1701189656.464","-771","3088","-284","-715","3096","-226",
"1701189656.545","7","2098","401","-37","2198","434",
"1701189656.626","220","900","-29","219",,,
"1701189656.627",,,,,"948","-26",
"1701189656.705","-251","-202","336","-253",,,
"1701189656.706",,,,,"-166","312",
"1701189656.786","646","3975","2620","590","3596","2386",
"1701189656.867","-707","2764","944","-682","2674","820",
"1701189656.96","-540","2633","-568",,,,
"1701189656.961",,,,"-557","2536","-476",
"1701189657.029","444","1822","562","396","1909","502",
"1701189657.11","-28","1527","98","-30","1506","107",
"1701189657.191","-175","1411","272","-172",,,
"1701189657.192",,,,,"1406","271",
"1701189657.272","21","2485","480","13","2420","472",
"1701189657.353","295","2799","392","250",,,
"1701189657.354",,,,,"2808","455",
"1701189657.432","-765","3073","-103","-702","3067","-58",
"1701189657.513","-99","2057","550","-114","2181","554",
"1701189657.593","126","999","-140","137",,,
"1701189657.594",,,,,"1056","-105",
"1701189657.674","-545","-75","105","-529","-52","93",
"1701189657.755","698",,,,,,
"1701189657.756",,"3709","2418","599","3411","2272",
"1701189657.834","-1085","3848","455","-908",,,
"1701189657.835",,,,,"3486","615",
"1701189657.915","-718","2631","-515","-746","2535","-409",
"1701189658.004","394",,,,,,
"1701189658.005",,"1634","272","357","1752","230",
"1701189658.076","-188","1440","287","-162",,,
"1701189658.077",,,,,"1430","275",
"1701189658.157","-273","1392","240","-267","1394","232",
"1701189658.236","232","2295","499","214","2257",,
"1701189658.237",,,,,,"491",
"1701189658.317","15","3194","532","45","3163","568",
"1701189658.398","-884","2932","-477",,,,
"1701189658.399",,,,"-852","2949","-406",
"1701189658.479","-55","1923","328","-83",,,
"1701189658.48",,,,,"2035","342",
"1701189658.56","190","908","-151","212","964",,
"1701189658.561",,,,,,"-127",
"1701189658.64","-616","-36","281","-609","-19","254",
"1701189658.721","513","4460","2217","447","4023","2115",
"1701189658.802","-713",,,,,,
"1701189658.803",,"2094","471","-703","2197","499",
"1701189658.882","-446","2983","-490","-500","2826","-409",
"1701189658.962","484","1288","16","453","1458","7",
"1701189659.059","-211","1457","88","-226","1445","127",
"1701189659.124","-19","1538","226","-34","1528","211",
"1701189659.205","92","2664","516","93","2565","503",
"1701189659.284","74","2684","452","60","2698",,
"1701189659.285",,,,,,"480",
"1701189659.365","-695","2896","-303","-661","2903","-253",
"1701189659.446","-134","1998","406",,,,
"1701189659.447",,,,"-145","2100","419",
"1701189659.526","143","1171","-82","144","1207","-68",
"1701189659.605","-428","53","280","-408",,,
"1701189659.606",,,,,"80","254",
"1701189659.686","694","3693","1941","606","3414","1847",
"1701189659.767","-1475","2985","-500","-1352","3050","-239",
"1701189659.846","-1210","1577","-109","-1096","1804","-81",
"1701189659.927","223","1821","-238","190",,,
"1701189659.928",,,,,"1921","-212",
"1701189660.006","-187","1609","518","-149","1601","489",
"1701189660.103","40",,,,,,
"1701189660.104",,"1384","101","26","1369","116",
"1701189660.166","-133","1971","540","-95","1940","495",
"1701189660.247","259","3117","526","255","3076","525",
"1701189660.325","-912","3165",,,,,
"1701189660.326",,,"-200","-822","3175","-161",
"1701189660.406","-492","2630","778","-470","2604","680",
"1701189660.487","369","1401","57","335","1432","68",
"1701189660.568","-518","-28","-54","-476",,,
"1701189660.569",,,,,"4","-45",
"1701189660.649","395",,,,,,
"1701189660.65",,"2451","2080","332","2294","1956",
"1701189660.728","-1145","4684","184",,,,
"1701189660.729",,,,"-950","4416","525",
"1701189660.809","-1058","1832","-566","-1039","1851","-471",
"1701189660.89","527","2314","332",,,,
"1701189660.891",,,,"473","2379","257",
"1701189660.971","-355","1271","453","-312","1275",,
"1701189660.972",,,,,,"429",
"1701189661.052","32","1453","106","24","1443",,
"1701189661.053",,,,,,"113",
"1701189661.143","120",,,,,,
"1701189661.144",,"2164","485","89","2131","479",
"1701189661.214","180","2884","461","148","2848","475",
"1701189661.294","-907","2732","-208","-795","2755","-172",
"1701189661.376","-251","2713","595","-256","2675","520",
"1701189661.456","357","1479","235","337","1530","245",
"1701189661.537","-621","-78","152","-568","-11","151",
"1701189661.618","362","2226","1590","298","2083","1533",
"1701189661.697","-479","3242","253","-453","3385","353",
"1701189661.778","-779","1762","-21","-755","1849",,
"1701189661.779",,,,,,"39",
"1701189661.858","287","2090","174","236",,,
"1701189661.859",,,,,"2162","142",
"1701189661.939","-277","1632",,,,,
"1701189661.94",,,"360","-221","1605","317",
"1701189662.02","-100","1462","22","-104",,,
"1701189662.021",,,,,"1477","30",
"1701189662.1","3",,,,,,
"1701189662.101",,"1859","451","-4","1847","437",
"1701189662.187","75","2665","732","86","2636","703",
"1701189662.262","-172","3138","135","-158","3082","143",
"1701189662.343","-560","2861","573","-592","2874","515",
"1701189662.422","404","1864","291","346","1883","308",
"1701189662.503","-332","369","-313","-281","458",,
"1701189662.504",,,,,,"-273",
"1701189662.586","-253","764","969","-265","757","902",
"1701189662.667","471","2531",,,,,
"1701189662.668",,,"1734","397","2674","1753",
"1701189662.746","-706","1555","603","-716","1790","606",
"1701189662.828","28","2828","-97","-33","2693","-85",
"1701189662.908","187","1252","110","200",,,
"1701189662.909",,,,,"1379","135",
"1701189662.989","-165","1573","247","-167","1549","229",
"1701189663.068","29","1629","241","8",,,
"1701189663.069",,,,,"1628","242",
"1701189663.149","227","2590","470","176","2546",,
"1701189663.15",,,,,,"479",
"1701189663.23","45","2936",,,,,
"1701189663.231",,,"264","9","2926","292",
"1701189663.31","-546","2963","319","-562","2988",,
"1701189663.311",,,,,,"301",
"1701189663.391","124","2023",,,,,
"1701189663.392",,,"433","55","2081","435",
"1701189663.472","28","789","-229","32",,,
"1701189663.473",,,,,"839","-195",
"1701189663.553","-438","71","567","-449",,,
"1701189663.554",,,,,"84","513",
"1701189663.634","682","3254","2430","610","3030",,
"1701189663.635",,,,,,"2269",
"1701189663.713","-713","2777","952","-687","2752","808",
"1701189663.792","-260","2748","-441","-296",,,
"1701189663.793",,,,,"2624","-385",
"1701189663.874","29","1614","302","15","1673","252",
"1701189663.954","111",,,,,,
"1701189663.955",,"1714","109","118","1683","90",
"1701189664.035","19","1617","231","10",,,
"1701189664.036",,,,,"1608","245",
"1701189664.116","457","2382","283","410",,,
"1701189664.117",,,,,"2337","300",
"1701189664.195","240",,,,,,
"1701189664.196",,"2728","366","222","2724","391",
"1701189664.276","-634","2957",,,,,
"1701189664.277",,,"-285","-594","2949","-223",
"1701189664.357","-312","2172","475","-310","2238","454",
"1701189664.438","443","1421","126","410","1443","128",
"1701189664.518","-578","-163","73","-529","-91","51",
"1701189664.599","516","3399","2253","446","3177","2119",
"1701189664.678","-881","4042","72","-692","3798","436",
"1701189664.759","-708","2258","-297","-672","2207","-182",
"1701189664.84","105","2134","157","78","2147","130",
"1701189664.919","210","1508","29","180","1506",,
"1701189664.92",,,,,,"40",
"1701189665","-146",,,,,,
"1701189665.001",,"1563","410","-122","1565","363",
"1701189665.081","137","2114","511","132",,,
"1701189665.082",,,,,"2067","472",
"1701189665.162","289","2800","398","300",,,
"1701189665.163",,,,,"2755","399",
"1701189665.243","-739",,,,,,
"1701189665.244",,"3011","-217","-658","3003","-164",
"1701189665.324","-606","2476","587","-571","2510",,
"1701189665.325",,,,,,"561",
"1701189665.405","598",,,,,,
"1701189665.406",,"1741","144","533","1743","149",
"1701189665.485","-632","-133","-136",,,,
"1701189665.486",,,,"-564","-56","-135",
"1701189665.567","302","2008","1830",,,,
"1701189665.568",,,,"249","1895","1740",
"1701189665.648","-706","4122","434","-574","4099","620",
"1701189665.727","-1031","1583","-245","-997","1677","-160",
"1701189665.808","223","2431","424","181","2459",,
"1701189665.809",,,,,,"353",
"1701189665.887","-69","1285","118","-42",,,
"1701189665.888",,,,,"1327","113",
"1701189665.967","-130",,,,,,
"1701189665.968",,"1289","267","-135","1305","232",
"1701189666.048","4","1940","404","-3",,,
"1701189666.049",,,,,"1902","392",
"1701189666.129","220",,,,,,
"1701189666.13",,"2789","759","237","2745","694",
"1701189666.21","-336","3159","349",,,,
"1701189666.211",,,,"-299","3139","323",
"1701189666.291","-641","3159",,,,,
"1701189666.292",,,"534","-722","3134","464",
"1701189666.372","700",,,,,,
"1701189666.373",,"2068","218","599","2037","227",
"1701189666.453","-370","-179","-194",,,,
"1701189666.454",,,,"-311","-80","-176",
"1701189666.534","133","1119","1321","98","1083",,
"1701189666.535",,,,,,"1227",
"1701189666.613","-674","2843",,,,,
"1701189666.614",,,"920","-580","3067","1021",
"1701189666.694","-1479","1256","8","-1445","1486","10",
"1701189666.775","481","2909","321","383","2905","218",
"1701189666.857","-61","1209","-367","-17","1273","-324",
"1701189666.937","388","1618","205","337",,,
"1701189666.938",,,,,"1591","176",
"1701189667.018","287","1848","230","267",,,
"1701189667.019",,,,,"1830","251",
"1701189667.097","504","2805","972",,,,
"1701189667.098",,,,"502","2793","916",
"1701189667.179","-550",,,,,,
"1701189667.18",,"3190","344","-454","3154","333",
"1701189667.259","-512","3090",,,,,
"1701189667.26",,,"609","-588","3068","527",
"1701189667.339","593",,,,,,
"1701189667.34",,"1856","232","536","1896","255",
